t,x,y,z
2.532,12.4173,0,-18.8034
2.533,12.422,0,-18.8234
2.534,12.4267,0,-18.8434
2.535,12.4314,0,-18.8633
2.536,12.4361,0,-18.8833
2.537,12.4408,0,-18.9033
2.538,12.4456,0,-18.9233
2.539,12.4503,0,-18.9434
2.54,12.455,0,-18.9634
2.541,12.4597,0,-18.9834
2.542,12.4644,0,-19.0035
2.543,12.4691,0,-19.0235
2.544,12.4738,0,-19.0436
2.545,12.4785,0,-19.0637
2.546,12.4832,0,-19.0838
2.547,12.4879,0,-19.1039
2.548,12.4926,0,-19.124
2.549,12.4973,0,-19.1441
2.55,12.502,0,-19.1642
2.551,12.5067,0,-19.1843
2.552,12.5114,0,-19.2045
2.553,12.5161,0,-19.2246
2.554,12.5208,0,-19.2448
2.555,12.5255,0,-19.265
2.556,12.5302,0,-19.2852
2.557,12.5349,0,-19.3054
2.558,12.5396,0,-19.3256
2.559,12.5443,0,-19.3458
2.56,12.549,0,-19.366
2.561,12.5537,0,-19.3862
2.562,12.5584,0,-19.4065
2.563,12.5631,0,-19.4267
2.564,12.5678,0,-19.447
2.565,12.5725,0,-19.4673
2.566,12.5772,0,-19.4876
2.567,12.5819,0,-19.5079
2.568,12.5866,0,-19.5282
2.569,12.5913,0,-19.5485
2.57,12.596,0,-19.5688
2.571,12.6007,0,-19.5891
2.572,12.6054,0,-19.6095
2.573,12.6101,0,-19.6298
2.574,12.6148,0,-19.6502
2.575,12.6195,0,-19.6706
2.576,12.6242,0,-19.6909
2.577,12.6289,0,-19.7113
2.578,12.6336,0,-19.7317
2.579,12.6383,0,-19.7522
2.58,12.643,0,-19.7726
2.581,12.6477,0,-19.793
2.582,12.6524,0,-19.8134
2.583,12.6571,0,-19.8339
2.584,12.6618,0,-19.8544
2.585,12.6665,0,-19.8748
2.586,12.6712,0,-19.8953
2.587,12.6759,0,-19.9158
2.588,12.6805,0,-19.9363
2.589,12.6852,0,-19.9568
2.59,12.6899,0,-19.9773
2.591,12.6946,0,-19.9979
2.592,12.6993,0,-20.0184
2.593,12.704,0,-20.0389
2.594,12.7087,0,-20.0595
2.595,12.7134,0,-20.0801
2.596,12.7181,0,-20.1007
2.597,12.7228,0,-20.1212
2.598,12.7275,0,-20.1418
2.599,12.7322,0,-20.1625
2.6,12.7369,0,-20.1831
2.601,12.7416,0,-20.2037
2.602,12.7463,0,-20.2243
2.603,12.7509,0,-20.245
2.604,12.7556,0,-20.2656
2.605,12.7603,0,-20.2863
2.606,12.765,0,-20.307
2.607,12.7697,0,-20.3277
2.608,12.7744,0,-20.3484
2.609,12.7791,0,-20.3691
2.61,12.7838,0,-20.3898
2.611,12.7885,0,-20.4105
2.612,12.7932,0,-20.4313
2.613,12.7979,0,-20.452
2.614,12.8025,0,-20.4728
2.615,12.8072,0,-20.4935
2.616,12.8119,0,-20.5143
2.617,12.8166,0,-20.5351
2.618,12.8213,0,-20.5559
2.619,12.826,0,-20.5767
2.62,12.8307,0,-20.5975
2.621,12.8354,0,-20.6183
2.622,12.8401,0,-20.6392
2.623,12.8447,0,-20.66
2.624,12.8494,0,-20.6809
2.625,12.8541,0,-20.7017
2.626,12.8588,0,-20.7226
2.627,12.8635,0,-20.7435
2.628,12.8682,0,-20.7644
2.629,12.8729,0,-20.7853
2.63,12.8776,0,-20.8062
2.631,12.8822,0,-20.8271
2.632,12.8869,0,-20.848
2.633,12.8916,0,-20.869
2.634,12.8963,0,-20.8899
2.635,12.901,0,-20.9109
2.636,12.9057,0,-20.9319
2.637,12.9104,0,-20.9529
2.638,12.915,0,-20.9738
2.639,12.9197,0,-20.9948
2.64,12.9244,0,-21.0159
2.641,12.9291,0,-21.0369
2.642,12.9338,0,-21.0579
2.643,12.9385,0,-21.079
2.644,12.9431,0,-21.1
2.645,12.9478,0,-21.1211
2.646,12.9525,0,-21.1421
2.647,12.9572,0,-21.1632
2.648,12.9619,0,-21.1843
2.649,12.9666,0,-21.2054
2.65,12.9712,0,-21.2265
2.651,12.9759,0,-21.2476
2.652,12.9806,0,-21.2688
2.653,12.9853,0,-21.2899
2.654,12.99,0,-21.3111
2.655,12.9947,0,-21.3322
2.656,12.9993,0,-21.3534
2.657,13.004,0,-21.3746
2.658,13.0087,0,-21.3957
2.659,13.0134,0,-21.4169
2.66,13.0181,0,-21.4382
2.661,13.0227,0,-21.4594
2.662,13.0274,0,-21.4806
2.663,13.0321,0,-21.5018
2.664,13.0368,0,-21.5231
2.665,13.0415,0,-21.5443
2.666,13.0461,0,-21.5656
2.667,13.0508,0,-21.5869
2.668,13.0555,0,-21.6082
2.669,13.0602,0,-21.6295
2.67,13.0648,0,-21.6508
2.671,13.0695,0,-21.6721
2.672,13.0742,0,-21.6934
2.673,13.0789,0,-21.7148
2.674,13.0836,0,-21.7361
2.675,13.0882,0,-21.7575
2.676,13.0929,0,-21.7788
2.677,13.0976,0,-21.8002
2.678,13.1023,0,-21.8216
2.679,13.1069,0,-21.843
2.68,13.1116,0,-21.8644
2.681,13.1163,0,-21.8858
2.682,13.121,0,-21.9072
2.683,13.1257,0,-21.9287
2.684,13.1303,0,-21.9501
2.685,13.135,0,-21.9715
2.686,13.1397,0,-21.993
2.687,13.1444,0,-22.0145
2.688,13.149,0,-22.036
2.689,13.1537,0,-22.0575
2.69,13.1584,0,-22.079
2.691,13.163,0,-22.1005
2.692,13.1677,0,-22.122
2.693,13.1724,0,-22.1435
2.694,13.1771,0,-22.1651
2.695,13.1817,0,-22.1866
2.696,13.1864,0,-22.2082
2.697,13.1911,0,-22.2298
2.698,13.1958,0,-22.2513
2.699,13.2004,0,-22.2729
2.7,13.2051,0,-22.2945
2.701,13.2098,0,-22.3161
2.702,13.2144,0,-22.3378
2.703,13.2191,0,-22.3594
2.704,13.2238,0,-22.381
2.705,13.2285,0,-22.4027
2.706,13.2331,0,-22.4244
2.707,13.2378,0,-22.446
2.708,13.2425,0,-22.4677
2.709,13.2471,0,-22.4894
2.71,13.2518,0,-22.5111
2.711,13.2565,0,-22.5328
2.712,13.2612,0,-22.5545
2.713,13.2658,0,-22.5763
2.714,13.2705,0,-22.598
2.715,13.2752,0,-22.6197
2.716,13.2798,0,-22.6415
2.717,13.2845,0,-22.6633
2.718,13.2892,0,-22.685
2.719,13.2938,0,-22.7068
2.72,13.2985,0,-22.7286
2.721,13.3032,0,-22.7504
2.722,13.3078,0,-22.7723
2.723,13.3125,0,-22.7941
2.724,13.3172,0,-22.8159
2.725,13.3218,0,-22.8378
2.726,13.3265,0,-22.8596
2.727,13.3312,0,-22.8815
2.728,13.3358,0,-22.9034
2.729,13.3405,0,-22.9253
2.73,13.3452,0,-22.9472
2.731,13.3498,0,-22.9691
2.732,13.3545,0,-22.991
2.733,13.3592,0,-23.0129
2.734,13.3638,0,-23.0348
2.735,13.3685,0,-23.0568
2.736,13.3732,0,-23.0787
2.737,13.3778,0,-23.1007
2.738,13.3825,0,-23.1227
2.739,13.3872,0,-23.1447
2.74,13.3918,0,-23.1667
2.741,13.3965,0,-23.1887
2.742,13.4012,0,-23.2107
2.743,13.4058,0,-23.2327
2.744,13.4105,0,-23.2547
2.745,13.4151,0,-23.2768
2.746,13.4198,0,-23.2988
2.747,13.4245,0,-23.3209
2.748,13.4291,0,-23.343
2.749,13.4338,0,-23.3651
2.75,13.4385,0,-23.3871
2.751,13.4431,0,-23.4092
2.752,13.4478,0,-23.4314
2.753,13.4524,0,-23.4535
2.754,13.4571,0,-23.4756
2.755,13.4618,0,-23.4978
2.756,13.4664,0,-23.5199
2.757,13.4711,0,-23.5421
2.758,13.4757,0,-23.5642
2.759,13.4804,0,-23.5864
2.76,13.4851,0,-23.6086
2.761,13.4897,0,-23.6308
2.762,13.4944,0,-23.653
2.763,13.499,0,-23.6752
2.764,13.5037,0,-23.6975
2.765,13.5084,0,-23.7197
2.766,13.513,0,-23.742
2.767,13.5177,0,-23.7642
2.768,13.5223,0,-23.7865
2.769,13.527,0,-23.8088
2.77,13.5316,0,-23.8311
2.771,13.5363,0,-23.8534
2.772,13.541,0,-23.8757
2.773,13.5456,0,-23.898
2.774,13.5503,0,-23.9203
2.775,13.5549,0,-23.9427
2.776,13.5596,0,-23.965
2.777,13.5642,0,-23.9874
2.778,13.5689,0,-24.0097
2.779,13.5736,0,-24.0321
2.78,13.5782,0,-24.0545
2.781,13.5829,0,-24.0769
2.782,13.5875,0,-24.0993
2.783,13.5922,0,-24.1217
2.784,13.5968,0,-24.1442
2.785,13.6015,0,-24.1666
2.786,13.6061,0,-24.189
2.787,13.6108,0,-24.2115
2.788,13.6154,0,-24.234
2.789,13.6201,0,-24.2564
2.79,13.6248,0,-24.2789
2.791,13.6294,0,-24.3014
2.792,13.6341,0,-24.3239
2.793,13.6387,0,-24.3464
2.794,13.6434,0,-24.369
2.795,13.648,0,-24.3915
2.796,13.6527,0,-24.4141
2.797,13.6573,0,-24.4366
2.798,13.662,0,-24.4592
2.799,13.6666,0,-24.4817
2.8,13.6713,0,-24.5043
2.801,13.6759,0,-24.5269
2.802,13.6806,0,-24.5495
2.803,13.6852,0,-24.5721
2.804,13.6899,0,-24.5948
2.805,13.6945,0,-24.6174
2.806,13.6992,0,-24.64
2.807,13.7038,0,-24.6627
2.808,13.7085,0,-24.6854
2.809,13.7131,0,-24.708
2.81,13.7178,0,-24.7307
2.811,13.7224,0,-24.7534
2.812,13.7271,0,-24.7761
2.813,13.7317,0,-24.7988
2.814,13.7364,0,-24.8215
2.815,13.741,0,-24.8443
2.816,13.7457,0,-24.867
2.817,13.7503,0,-24.8898
2.818,13.755,0,-24.9125
2.819,13.7596,0,-24.9353
2.82,13.7643,0,-24.9581
2.821,13.7689,0,-24.9809
2.822,13.7736,0,-25.0037
2.823,13.7782,0,-25.0265
2.824,13.7828,0,-25.0493
2.825,13.7875,0,-25.0721
2.826,13.7921,0,-25.095
2.827,13.7968,0,-25.1178
2.828,13.8014,0,-25.1407
2.829,13.8061,0,-25.1636
2.83,13.8107,0,-25.1864
2.831,13.8154,0,-25.2093
2.832,13.82,0,-25.2322
2.833,13.8247,0,-25.2551
2.834,13.8293,0,-25.2781
2.835,13.8339,0,-25.301
2.836,13.8386,0,-25.3239
2.837,13.8432,0,-25.3469
2.838,13.8479,0,-25.3698
2.839,13.8525,0,-25.3928
2.84,13.8572,0,-25.4158
2.841,13.8618,0,-25.4388
2.842,13.8664,0,-25.4618
2.843,13.8711,0,-25.4848
2.844,13.8757,0,-25.5078
2.845,13.8804,0,-25.5308
2.846,13.885,0,-25.5539
2.847,13.8897,0,-25.5769
2.848,13.8943,0,-25.6
2.849,13.8989,0,-25.623
2.85,13.9036,0,-25.6461
2.851,13.9082,0,-25.6692
2.852,13.9129,0,-25.6923
2.853,13.9175,0,-25.7154
2.854,13.9221,0,-25.7385
2.855,13.9268,0,-25.7616
2.856,13.9314,0,-25.7848
2.857,13.9361,0,-25.8079
2.858,13.9407,0,-25.8311
2.859,13.9453,0,-25.8542
2.86,13.95,0,-25.8774
2.861,13.9546,0,-25.9006
2.862,13.9592,0,-25.9238
2.863,13.9639,0,-25.947
2.864,13.9685,0,-25.9702
2.865,13.9732,0,-25.9934
2.866,13.9778,0,-26.0167
2.867,13.9824,0,-26.0399
2.868,13.9871,0,-26.0631
2.869,13.9917,0,-26.0864
2.87,13.9963,0,-26.1097
2.871,14.001,0,-26.133
2.872,14.0056,0,-26.1563
2.873,14.0103,0,-26.1796
2.874,14.0149,0,-26.2029
2.875,14.0195,0,-26.2262
2.876,14.0242,0,-26.2495
2.877,14.0288,0,-26.2729
2.878,14.0334,0,-26.2962
2.879,14.0381,0,-26.3196
2.88,14.0427,0,-26.343
2.881,14.0473,0,-26.3663
2.882,14.052,0,-26.3897
2.883,14.0566,0,-26.4131
2.884,14.0612,0,-26.4365
2.885,14.0659,0,-26.46
2.886,14.0705,0,-26.4834
2.887,14.0751,0,-26.5068
2.888,14.0798,0,-26.5303
2.889,14.0844,0,-26.5537
2.89,14.089,0,-26.5772
2.891,14.0937,0,-26.6007
2.892,14.0983,0,-26.6242
2.893,14.1029,0,-26.6477
2.894,14.1076,0,-26.6712
2.895,14.1122,0,-26.6947
2.896,14.1168,0,-26.7182
2.897,14.1214,0,-26.7418
2.898,14.1261,0,-26.7653
2.899,14.1307,0,-26.7889
2.9,14.1353,0,-26.8124
2.901,14.14,0,-26.836
2.902,14.1446,0,-26.8596
2.903,14.1492,0,-26.8832
2.904,14.1539,0,-26.9068
2.905,14.1585,0,-26.9304
2.906,14.1631,0,-26.9541
2.907,14.1677,0,-26.9777
2.908,14.1724,0,-27.0013
2.909,14.177,0,-27.025
2.91,14.1816,0,-27.0487
2.911,14.1863,0,-27.0723
2.912,14.1909,0,-27.096
2.913,14.1955,0,-27.1197
2.914,14.2001,0,-27.1434
2.915,14.2048,0,-27.1671
2.916,14.2094,0,-27.1909
2.917,14.214,0,-27.2146
2.918,14.2186,0,-27.2383
2.919,14.2233,0,-27.2621
2.92,14.2279,0,-27.2859
2.921,14.2325,0,-27.3096
2.922,14.2371,0,-27.3334
2.923,14.2418,0,-27.3572
2.924,14.2464,0,-27.381
2.925,14.251,0,-27.4048
2.926,14.2556,0,-27.4287
2.927,14.2603,0,-27.4525
2.928,14.2649,0,-27.4763
2.929,14.2695,0,-27.5002
2.93,14.2741,0,-27.5241
2.931,14.2788,0,-27.5479
2.932,14.2834,0,-27.5718
2.933,14.288,0,-27.5957
2.934,14.2926,0,-27.6196
2.935,14.2973,0,-27.6435
2.936,14.3019,0,-27.6674
2.937,14.3065,0,-27.6914
2.938,14.3111,0,-27.7153
2.939,14.3157,0,-27.7393
2.94,14.3204,0,-27.7632
2.941,14.325,0,-27.7872
2.942,14.3296,0,-27.8112
2.943,14.3342,0,-27.8352
2.944,14.3388,0,-27.8592
2.945,14.3435,0,-27.8832
2.946,14.3481,0,-27.9072
2.947,14.3527,0,-27.9312
2.948,14.3573,0,-27.9553
2.949,14.3619,0,-27.9793
2.95,14.3666,0,-28.0034
2.951,14.3712,0,-28.0274
2.952,14.3758,0,-28.0515
2.953,14.3804,0,-28.0756
2.954,14.385,0,-28.0997
2.955,14.3897,0,-28.1238
2.956,14.3943,0,-28.1479
2.957,14.3989,0,-28.1721
2.958,14.4035,0,-28.1962
2.959,14.4081,0,-28.2203
2.96,14.4127,0,-28.2445
2.961,14.4174,0,-28.2687
2.962,14.422,0,-28.2929
2.963,14.4266,0,-28.317
2.964,14.4312,0,-28.3412
2.965,14.4358,0,-28.3654
2.966,14.4404,0,-28.3897
2.967,14.4451,0,-28.4139
2.968,14.4497,0,-28.4381
2.969,14.4543,0,-28.4624
2.97,14.4589,0,-28.4866
2.971,14.4635,0,-28.5109
2.972,14.4681,0,-28.5352
2.973,14.4727,0,-28.5595
2.974,14.4774,0,-28.5837
2.975,14.482,0,-28.6081
2.976,14.4866,0,-28.6324
2.977,14.4912,0,-28.6567
2.978,14.4958,0,-28.681
2.979,14.5004,0,-28.7054
2.98,14.505,0,-28.7297
2.981,14.5096,0,-28.7541
2.982,14.5143,0,-28.7785
2.983,14.5189,0,-28.8028
2.984,14.5235,0,-28.8272
2.985,14.5281,0,-28.8516
2.986,14.5327,0,-28.8761
2.987,14.5373,0,-28.9005
2.988,14.5419,0,-28.9249
2.989,14.5465,0,-28.9494
2.99,14.5511,0,-28.9738
2.991,14.5558,0,-28.9983
2.992,14.5604,0,-29.0227
2.993,14.565,0,-29.0472
2.994,14.5696,0,-29.0717
2.995,14.5742,0,-29.0962
2.996,14.5788,0,-29.1207
2.997,14.5834,0,-29.1453
2.998,14.588,0,-29.1698
2.999,14.5926,0,-29.1943
3,14.5972,0,-29.2189
3.001,14.6018,0,-29.2434
3.002,14.6065,0,-29.268
3.003,14.6111,0,-29.2926
3.004,14.6157,0,-29.3172
3.005,14.6203,0,-29.3418
3.006,14.6249,0,-29.3664
3.007,14.6295,0,-29.391
3.008,14.6341,0,-29.4156
3.009,14.6387,0,-29.4403
3.01,14.6433,0,-29.4649
3.011,14.6479,0,-29.4896
3.012,14.6525,0,-29.5143
3.013,14.6571,0,-29.5389
3.014,14.6617,0,-29.5636
3.015,14.6663,0,-29.5883
3.016,14.6709,0,-29.613
3.017,14.6755,0,-29.6378
3.018,14.6801,0,-29.6625
3.019,14.6848,0,-29.6872
3.02,14.6894,0,-29.712
3.021,14.694,0,-29.7367
3.022,14.6986,0,-29.7615
3.023,14.7032,0,-29.7863
3.024,14.7078,0,-29.8111
3.025,14.7124,0,-29.8358
3.026,14.717,0,-29.8607
3.027,14.7216,0,-29.8855
3.028,14.7262,0,-29.9103
3.029,14.7308,0,-29.9351
3.03,14.7354,0,-29.96
3.031,14.74,0,-29.9848
3.032,14.7446,0,-30.0097
3.033,14.7492,0,-30.0346
3.034,14.7538,0,-30.0595
3.035,14.7584,0,-30.0844
3.036,14.763,0,-30.1093
3.037,14.7676,0,-30.1342
3.038,14.7722,0,-30.1591
3.039,14.7768,0,-30.184
3.04,14.7814,0,-30.209
3.041,14.786,0,-30.2339
3.042,14.7906,0,-30.2589
3.043,14.7952,0,-30.2839
3.044,14.7998,0,-30.3089
3.045,14.8044,0,-30.3339
3.046,14.809,0,-30.3589
3.047,14.8136,0,-30.3839
3.048,14.8182,0,-30.4089
3.049,14.8228,0,-30.4339
3.05,14.8274,0,-30.459
3.051,14.832,0,-30.484
3.052,14.8366,0,-30.5091
3.053,14.8412,0,-30.5342
3.054,14.8457,0,-30.5592
3.055,14.8503,0,-30.5843
3.056,14.8549,0,-30.6094
3.057,14.8595,0,-30.6345
3.058,14.8641,0,-30.6597
3.059,14.8687,0,-30.6848
3.06,14.8733,0,-30.7099
3.061,14.8779,0,-30.7351
3.062,14.8825,0,-30.7602
3.063,14.8871,0,-30.7854
3.064,14.8917,0,-30.8106
3.065,14.8963,0,-30.8358
3.066,14.9009,0,-30.861
3.067,14.9055,0,-30.8862
3.068,14.9101,0,-30.9114
3.069,14.9147,0,-30.9366
3.07,14.9193,0,-30.9619
3.071,14.9238,0,-30.9871
3.072,14.9284,0,-31.0124
3.073,14.933,0,-31.0377
3.074,14.9376,0,-31.0629
3.075,14.9422,0,-31.0882
3.076,14.9468,0,-31.1135
3.077,14.9514,0,-31.1388
3.078,14.956,0,-31.1642
3.079,14.9606,0,-31.1895
3.08,14.9652,0,-31.2148
3.081,14.9698,0,-31.2402
3.082,14.9743,0,-31.2655
3.083,14.9789,0,-31.2909
3.084,14.9835,0,-31.3163
3.085,14.9881,0,-31.3417
3.086,14.9927,0,-31.367
3.087,14.9973,0,-31.3925
3.088,15.0019,0,-31.4179
3.089,15.0065,0,-31.4433
3.09,15.0111,0,-31.4687
3.091,15.0156,0,-31.4942
3.092,15.0202,0,-31.5196
3.093,15.0248,0,-31.5451
3.094,15.0294,0,-31.5706
3.095,15.034,0,-31.5961
3.096,15.0386,0,-31.6216
3.097,15.0432,0,-31.6471
3.098,15.0478,0,-31.6726
3.099,15.0523,0,-31.6981
3.1,15.0569,0,-31.7236
3.101,15.0615,0,-31.7492
3.102,15.0661,0,-31.7747
3.103,15.0707,0,-31.8003
3.104,15.0753,0,-31.8259
3.105,15.0799,0,-31.8515
3.106,15.0844,0,-31.877
3.107,15.089,0,-31.9026
3.108,15.0936,0,-31.9283
3.109,15.0982,0,-31.9539
3.11,15.1028,0,-31.9795
3.111,15.1074,0,-32.0052
3.112,15.1119,0,-32.0308
3.113,15.1165,0,-32.0565
3.114,15.1211,0,-32.0821
3.115,15.1257,0,-32.1078
3.116,15.1303,0,-32.1335
3.117,15.1349,0,-32.1592
3.118,15.1394,0,-32.1849
3.119,15.144,0,-32.2107
3.12,15.1486,0,-32.2364
3.121,15.1532,0,-32.2621
3.122,15.1578,0,-32.2879
3.123,15.1623,0,-32.3136
3.124,15.1669,0,-32.3394
3.125,15.1715,0,-32.3652
3.126,15.1761,0,-32.391
3.127,15.1807,0,-32.4168
3.128,15.1852,0,-32.4426
3.129,15.1898,0,-32.4684
3.13,15.1944,0,-32.4942
3.131,15.199,0,-32.5201
3.132,15.2036,0,-32.5459
3.133,15.2081,0,-32.5718
3.134,15.2127,0,-32.5976
3.135,15.2173,0,-32.6235
3.136,15.2219,0,-32.6494
3.137,15.2264,0,-32.6753
3.138,15.231,0,-32.7012
3.139,15.2356,0,-32.7271
3.14,15.2402,0,-32.7531
3.141,15.2448,0,-32.779
3.142,15.2493,0,-32.8049
3.143,15.2539,0,-32.8309
3.144,15.2585,0,-32.8569
3.145,15.2631,0,-32.8828
3.146,15.2676,0,-32.9088
3.147,15.2722,0,-32.9348
3.148,15.2768,0,-32.9608
3.149,15.2814,0,-32.9869
3.15,15.2859,0,-33.0129
3.151,15.2905,0,-33.0389
3.152,15.2951,0,-33.065
3.153,15.2997,0,-33.091
3.154,15.3042,0,-33.1171
3.155,15.3088,0,-33.1432
3.156,15.3134,0,-33.1692
3.157,15.3179,0,-33.1953
3.158,15.3225,0,-33.2214
3.159,15.3271,0,-33.2476
3.16,15.3317,0,-33.2737
3.161,15.3362,0,-33.2998
3.162,15.3408,0,-33.326
3.163,15.3454,0,-33.3521
3.164,15.3499,0,-33.3783
3.165,15.3545,0,-33.4044
3.166,15.3591,0,-33.4306
3.167,15.3637,0,-33.4568
3.168,15.3682,0,-33.483
3.169,15.3728,0,-33.5092
3.17,15.3774,0,-33.5355
3.171,15.3819,0,-33.5617
3.172,15.3865,0,-33.5879
3.173,15.3911,0,-33.6142
3.174,15.3956,0,-33.6404
3.175,15.4002,0,-33.6667
3.176,15.4048,0,-33.693
3.177,15.4094,0,-33.7193
3.178,15.4139,0,-33.7456
3.179,15.4185,0,-33.7719
3.18,15.4231,0,-33.7982
3.181,15.4276,0,-33.8246
3.182,15.4322,0,-33.8509
3.183,15.4368,0,-33.8772
3.184,15.4413,0,-33.9036
3.185,15.4459,0,-33.93
3.186,15.4505,0,-33.9564
3.187,15.455,0,-33.9827
3.188,15.4596,0,-34.0091
3.189,15.4642,0,-34.0356
3.19,15.4687,0,-34.062
3.191,15.4733,0,-34.0884
3.192,15.4778,0,-34.1148
3.193,15.4824,0,-34.1413
3.194,15.487,0,-34.1677
3.195,15.4915,0,-34.1942
3.196,15.4961,0,-34.2207
3.197,15.5007,0,-34.2472
3.198,15.5052,0,-34.2737
3.199,15.5098,0,-34.3002
3.2,15.5144,0,-34.3267
3.201,15.5189,0,-34.3532
3.202,15.5235,0,-34.3798
3.203,15.528,0,-34.4063
3.204,15.5326,0,-34.4329
3.205,15.5372,0,-34.4594
3.206,15.5417,0,-34.486
3.207,15.5463,0,-34.5126
3.208,15.5509,0,-34.5392
3.209,15.5554,0,-34.5658
3.21,15.56,0,-34.5924
3.211,15.5645,0,-34.619
3.212,15.5691,0,-34.6457
3.213,15.5737,0,-34.6723
3.214,15.5782,0,-34.699
3.215,15.5828,0,-34.7256
3.216,15.5873,0,-34.7523
3.217,15.5919,0,-34.779
3.218,15.5965,0,-34.8057
3.219,15.601,0,-34.8324
3.22,15.6056,0,-34.8591
3.221,15.6101,0,-34.8858
3.222,15.6147,0,-34.9126
3.223,15.6192,0,-34.9393
3.224,15.6238,0,-34.9661
3.225,15.6284,0,-34.9928
3.226,15.6329,0,-35.0196
3.227,15.6375,0,-35.0464
3.228,15.642,0,-35.0732
3.229,15.6466,0,-35.1
3.23,15.6511,0,-35.1268
3.231,15.6557,0,-35.1536
3.232,15.6603,0,-35.1805
3.233,15.6648,0,-35.2073
3.234,15.6694,0,-35.2341
3.235,15.6739,0,-35.261
3.236,15.6785,0,-35.2879
3.237,15.683,0,-35.3148
3.238,15.6876,0,-35.3417
3.239,15.6921,0,-35.3686
3.24,15.6967,0,-35.3955
3.241,15.7012,0,-35.4224
3.242,15.7058,0,-35.4493
3.243,15.7103,0,-35.4763
3.244,15.7149,0,-35.5032
3.245,15.7195,0,-35.5302
3.246,15.724,0,-35.5571
3.247,15.7286,0,-35.5841
3.248,15.7331,0,-35.6111
3.249,15.7377,0,-35.6381
3.25,15.7422,0,-35.6651
3.251,15.7468,0,-35.6921
3.252,15.7513,0,-35.7192
3.253,15.7559,0,-35.7462
3.254,15.7604,0,-35.7732
3.255,15.765,0,-35.8003
3.256,15.7695,0,-35.8274
3.257,15.7741,0,-35.8544
3.258,15.7786,0,-35.8815
3.259,15.7832,0,-35.9086
3.26,15.7877,0,-35.9357
3.261,15.7923,0,-35.9629
3.262,15.7968,0,-35.99
3.263,15.8014,0,-36.0171
3.264,15.8059,0,-36.0443
3.265,15.8105,0,-36.0714
3.266,15.815,0,-36.0986
3.267,15.8196,0,-36.1258
3.268,15.8241,0,-36.153
3.269,15.8286,0,-36.1801
3.27,15.8332,0,-36.2074
3.271,15.8377,0,-36.2346
3.272,15.8423,0,-36.2618
3.273,15.8468,0,-36.289
3.274,15.8514,0,-36.3163
3.275,15.8559,0,-36.3435
3.276,15.8605,0,-36.3708
3.277,15.865,0,-36.3981
3.278,15.8696,0,-36.4254
3.279,15.8741,0,-36.4526
3.28,15.8786,0,-36.48
3.281,15.8832,0,-36.5073
3.282,15.8877,0,-36.5346
3.283,15.8923,0,-36.5619
3.284,15.8968,0,-36.5893
3.285,15.9014,0,-36.6166
3.286,15.9059,0,-36.644
3.287,15.9104,0,-36.6714
3.288,15.915,0,-36.6987
3.289,15.9195,0,-36.7261
3.29,15.9241,0,-36.7535
3.291,15.9286,0,-36.7809
3.292,15.9332,0,-36.8084
3.293,15.9377,0,-36.8358
3.294,15.9422,0,-36.8632
3.295,15.9468,0,-36.8907
3.296,15.9513,0,-36.9181
3.297,15.9559,0,-36.9456
3.298,15.9604,0,-36.9731
3.299,15.9649,0,-37.0006
3.3,15.9695,0,-37.0281
3.301,15.974,0,-37.0556
3.302,15.9786,0,-37.0831
3.303,15.9831,0,-37.1107
3.304,15.9876,0,-37.1382
3.305,15.9922,0,-37.1657
3.306,15.9967,0,-37.1933
3.307,16.0013,0,-37.2209
3.308,16.0058,0,-37.2485
3.309,16.0103,0,-37.276
3.31,16.0149,0,-37.3036
3.311,16.0194,0,-37.3312
3.312,16.0239,0,-37.3589
3.313,16.0285,0,-37.3865
3.314,16.033,0,-37.4141
3.315,16.0375,0,-37.4418
3.316,16.0421,0,-37.4694
3.317,16.0466,0,-37.4971
3.318,16.0512,0,-37.5248
3.319,16.0557,0,-37.5525
3.32,16.0602,0,-37.5802
3.321,16.0648,0,-37.6079
3.322,16.0693,0,-37.6356
3.323,16.0738,0,-37.6633
3.324,16.0784,0,-37.6911
3.325,16.0829,0,-37.7188
3.326,16.0874,0,-37.7466
3.327,16.092,0,-37.7743
3.328,16.0965,0,-37.8021
3.329,16.101,0,-37.8299
3.33,16.1056,0,-37.8577
3.331,16.1101,0,-37.8855
3.332,16.1146,0,-37.9133
3.333,16.1192,0,-37.9411
3.334,16.1237,0,-37.969
3.335,16.1282,0,-37.9968
3.336,16.1328,0,-38.0247
3.337,16.1373,0,-38.0525
3.338,16.1418,0,-38.0804
3.339,16.1463,0,-38.1083
3.34,16.1509,0,-38.1362
3.341,16.1554,0,-38.1641
3.342,16.1599,0,-38.192
3.343,16.1645,0,-38.2199
3.344,16.169,0,-38.2479
3.345,16.1735,0,-38.2758
3.346,16.1781,0,-38.3037
3.347,16.1826,0,-38.3317
3.348,16.1871,0,-38.3597
3.349,16.1916,0,-38.3877
3.35,16.1962,0,-38.4157
3.351,16.2007,0,-38.4437
3.352,16.2052,0,-38.4717
3.353,16.2097,0,-38.4997
3.354,16.2143,0,-38.5277
3.355,16.2188,0,-38.5558
3.356,16.2233,0,-38.5838
3.357,16.2279,0,-38.6119
3.358,16.2324,0,-38.6399
3.359,16.2369,0,-38.668
3.36,16.2414,0,-38.6961
3.361,16.246,0,-38.7242
3.362,16.2505,0,-38.7523
3.363,16.255,0,-38.7804
